id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors
7727343,2010-03-05 18:01:00,1383,4949,163.91,Swipe Transaction,13646,Malden,MA,2148.0,7538,Insufficient Balance
7727436,2010-03-05 18:44:00,876,3918,51.67,Swipe Transaction,75936,Wichita,KS,67212.0,5814,Insufficient Balance
7727850,2010-03-05 21:53:00,1989,3800,55.12,Online Transaction,18563,ONLINE,,,4121,Bad Expiration
7727936,2010-03-05 22:32:00,155,239,23.56,Swipe Transaction,32606,Gulfport,MS,39507.0,7832,Insufficient Balance
7727953,2010-03-05 22:41:00,1030,2936,110.22,Swipe Transaction,60644,Vancouver,WA,98684.0,5300,Insufficient Balance
7727967,2010-03-05 22:47:00,868,84,63.52,Swipe Transaction,50783,Oklahoma City,OK,73120.0,5411,Insufficient Balance
7727993,2010-03-05 22:59:00,705,5359,76.81,Swipe Transaction,97974,Walnut Creek,CA,94598.0,5812,Insufficient Balance
7728069,2010-03-06 00:56:00,52,4976,144.46,Swipe Transaction,36199,Saratoga Springs,NY,12866.0,7922,Insufficient Balance
7728183,2010-03-06 05:01:00,1497,3655,104.64,Swipe Transaction,57133,Waianae,HI,96792.0,3730,Insufficient Balance
7728190,2010-03-06 05:10:00,1083,5527,19.25,Swipe Transaction,60154,Ashland,KY,41102.0,7349,Insufficient Balance
7728403,2010-03-06 07:02:00,1424,4710,87.0,Swipe Transaction,59935,Kingman,AZ,86401.0,5499,Technical Glitch
7728405,2010-03-06 07:03:00,321,5755,4.64,Swipe Transaction,60600,Merrill,WI,54452.0,5499,Technical Glitch
7728423,2010-03-06 07:07:00,954,5586,80.0,Swipe Transaction,27092,Riverside,CA,92508.0,4829,Insufficient Balance
7728477,2010-03-06 07:19:00,954,5586,80.0,Swipe Transaction,27092,Riverside,CA,92508.0,4829,Insufficient Balance
7728483,2010-03-06 07:21:00,1908,2461,33.19,Swipe Transaction,51146,Wardensville,WV,26851.0,5300,Technical Glitch
7728511,2010-03-06 07:30:00,64,5429,110.44,Swipe Transaction,61195,Whittier,CA,90601.0,5541,Insufficient Balance
7728541,2010-03-06 07:39:00,1534,4250,6.93,Swipe Transaction,25717,Wilbraham,MA,1095.0,5812,Insufficient Balance
7728549,2010-03-06 07:41:00,1223,1042,15.34,Swipe Transaction,50783,Hinsdale,IL,60521.0,5411,Bad PIN
7728969,2010-03-06 09:38:00,1008,2592,13.34,Swipe Transaction,50783,Chicago,IL,60632.0,5411,Technical Glitch
7729018,2010-03-06 09:50:00,128,5048,14.23,Swipe Transaction,50783,Houston,TX,77061.0,5411,Bad PIN
7729036,2010-03-06 09:55:00,394,4717,46.57,Swipe Transaction,34103,Stamford,CT,6906.0,4121,Bad PIN
7729155,2010-03-06 10:31:00,1750,3714,96.33,Swipe Transaction,55614,La Grange,IL,60525.0,5912,Insufficient Balance
7729238,2010-03-06 10:52:00,598,2040,3.42,Online Transaction,94212,ONLINE,,,7996,Bad Expiration
7729388,2010-03-06 11:29:00,1594,3241,103.89,Swipe Transaction,29188,Jackson,TN,38305.0,7011,Insufficient Balance
7729390,2010-03-06 11:30:00,1644,5525,67.78,Swipe Transaction,47993,Lancaster,SC,29720.0,7922,Insufficient Balance
7729485,2010-03-06 11:52:00,1725,4999,73.68,Swipe Transaction,60569,Henrico,VA,23231.0,5300,Insufficient Balance
7729581,2010-03-06 12:14:00,1758,2154,0.11,Swipe Transaction,14528,Meridian,MS,39301.0,5499,Bad PIN
7729653,2010-03-06 12:30:00,942,4973,32.56,Swipe Transaction,89069,Prairieville,LA,70769.0,5251,Technical Glitch
7729669,2010-03-06 12:33:00,53,3267,80.57,Swipe Transaction,43293,Vacaville,CA,95687.0,5499,Insufficient Balance
7729679,2010-03-06 12:35:00,53,3267,80.57,Swipe Transaction,43293,Vacaville,CA,95687.0,5499,Insufficient Balance
7729820,2010-03-06 13:05:00,1133,2586,120.0,Swipe Transaction,27092,Perry,NY,14530.0,4829,Insufficient Balance
7729833,2010-03-06 13:08:00,571,5960,52.99,Swipe Transaction,77521,Martinsburg,WV,25401.0,7538,Insufficient Balance
7729877,2010-03-06 13:18:00,1422,5515,6.18,Online Transaction,85247,ONLINE,,,5815,Bad Card Number
7729887,2010-03-06 13:20:00,1837,259,40.35,Swipe Transaction,75781,Los Angeles,CA,90001.0,5411,Insufficient Balance
7729993,2010-03-06 13:48:00,1559,5797,14.0,Swipe Transaction,99095,Decatur,GA,30031.0,5921,Bad PIN
7729996,2010-03-06 13:49:00,1888,1169,74.0,Swipe Transaction,59935,Farmington,MN,55024.0,5499,Insufficient Balance
7730026,2010-03-06 13:56:00,1989,2984,133.87,Swipe Transaction,50783,Upper Marlboro,MD,20774.0,5411,Insufficient Balance
7730030,2010-03-06 13:58:00,1262,2432,66.84,Swipe Transaction,94135,Fall River Mills,CA,96028.0,4900,Insufficient Balance
7730164,2010-03-06 14:32:00,1719,4942,71.09,Swipe Transaction,43485,Miami,FL,33179.0,5300,Insufficient Balance
7730166,2010-03-06 14:33:00,449,2225,187.47,Swipe Transaction,7777,Jacksonville,FL,32257.0,3684,Bad PIN
7730347,2010-03-06 15:12:00,490,5963,38.31,Swipe Transaction,68177,San Antonio,TX,78230.0,5813,Technical Glitch
7730497,2010-03-06 15:51:00,557,5570,14.4,Online Transaction,15143,ONLINE,,,4784,Bad Expiration
7730537,2010-03-06 15:59:00,1817,2530,23.42,Swipe Transaction,90755,Pearland,TX,77584.0,4121,Technical Glitch
7730542,2010-03-06 16:00:00,1026,2891,40.89,Swipe Transaction,57395,Dinuba,CA,93618.0,5300,Insufficient Balance
7730730,2010-03-06 16:35:00,150,2852,120.41,Swipe Transaction,2314,Lorton,VA,22079.0,5411,Technical Glitch
7730741,2010-03-06 16:37:00,96,3695,182.98,Swipe Transaction,86959,Yorba Linda,CA,92886.0,5311,Insufficient Balance
7730747,2010-03-06 16:38:00,1187,91,1.75,Swipe Transaction,39436,Mosinee,WI,54455.0,5651,Technical Glitch
7730814,2010-03-06 16:53:00,1769,43,127.07,Swipe Transaction,30286,South Bend,IN,46628.0,4814,Insufficient Balance
7730899,2010-03-06 17:18:00,1963,3317,21.44,Swipe Transaction,88852,Vacaville,CA,95687.0,4121,Insufficient Balance
7730997,2010-03-06 17:54:00,68,27,90.14,Swipe Transaction,60510,Davenport,IA,52803.0,5912,Insufficient Balance
7731065,2010-03-06 18:26:00,1082,3308,60.0,Swipe Transaction,27092,Fresno,CA,93710.0,4829,Bad PIN
7731068,2010-03-06 18:27:00,1082,3308,60.0,Swipe Transaction,27092,Fresno,CA,93710.0,4829,Insufficient Balance
7731126,2010-03-06 18:48:00,1830,4083,64.44,Swipe Transaction,47207,Highlands,NC,28741.0,5912,Insufficient Balance
7731137,2010-03-06 18:52:00,1079,2842,227.07,Swipe Transaction,59474,Northumberland,PA,17857.0,3722,Bad PIN
7731301,2010-03-06 19:53:00,328,1263,70.24,Swipe Transaction,82981,Charlotte,NC,28215.0,5912,Insufficient Balance
7731374,2010-03-06 20:23:00,798,2833,112.34,Swipe Transaction,89069,Murrieta,CA,92563.0,5251,Insufficient Balance
7731600,2010-03-06 22:12:00,1776,4938,80.0,Swipe Transaction,27092,Saint Clairsville,OH,43950.0,4829,Insufficient Balance
7731742,2010-03-06 23:43:00,1243,3884,48.92,Swipe Transaction,34490,Shippensburg,PA,17257.0,5719,Insufficient Balance
7731872,2010-03-07 03:25:00,1030,3828,6.03,Swipe Transaction,77572,Vancouver,WA,98684.0,5411,Technical Glitch
7731943,2010-03-07 05:33:00,557,5570,149.66,Swipe Transaction,30286,Inglewood,CA,90302.0,4814,Bad PIN
7732333,2010-03-07 07:24:00,924,2210,92.44,Swipe Transaction,82696,Lapel,IN,46051.0,5912,Insufficient Balance
7732380,2010-03-07 07:36:00,954,2220,80.0,Swipe Transaction,27092,Riverside,CA,92508.0,4829,Insufficient Balance
7732543,2010-03-07 08:08:00,1084,3454,7.29,Swipe Transaction,22204,Tacoma,WA,98403.0,5541,Bad Zipcode
7732638,2010-03-07 08:24:00,1727,3766,102.7,Swipe Transaction,48919,Spartanburg,SC,29303.0,5311,Insufficient Balance
7732687,2010-03-07 08:36:00,668,5015,34.21,Swipe Transaction,69956,Birmingham,AL,35211.0,5310,Insufficient Balance
7732724,2010-03-07 08:45:00,1525,4726,1.8,Swipe Transaction,25717,Harvey,LA,70058.0,5812,Insufficient Balance
7732863,2010-03-07 09:15:00,1517,72,34.16,Swipe Transaction,59935,Vienna,VA,22182.0,5499,Bad PIN
7732882,2010-03-07 09:21:00,1288,1013,104.37,Swipe Transaction,8948,Spotsylvania,VA,22553.0,4111,Insufficient Balance
7733140,2010-03-07 10:14:00,1075,3287,28.95,Swipe Transaction,57021,Louisville,KY,40299.0,5310,Bad PIN
7733286,2010-03-07 10:43:00,1006,2185,89.6,Swipe Transaction,60925,Hobart,IN,46342.0,5411,Insufficient Balance
7733304,2010-03-07 10:48:00,1405,4754,66.0,Swipe Transaction,63444,Grand Forks,ND,58201.0,7538,Insufficient Balance
7733307,2010-03-07 10:48:00,1752,3880,74.67,Swipe Transaction,30919,Abbeville,LA,70510.0,5912,Insufficient Balance
7733324,2010-03-07 10:51:00,1323,2980,62.53,Swipe Transaction,71667,Sunland Park,NM,88063.0,7538,Bad PIN
7733533,2010-03-07 11:34:00,1703,2969,27.36,Swipe Transaction,38468,Grand Junction,CO,81506.0,5310,Technical Glitch
7733600,2010-03-07 11:44:00,1530,2453,0.67,Swipe Transaction,20561,Keller,TX,76248.0,5912,Insufficient Balance
7733631,2010-03-07 11:51:00,1242,4162,7.94,Online Transaction,32858,ONLINE,,,5311,Bad CVV
7733768,2010-03-07 12:22:00,1571,2487,38.95,Swipe Transaction,86410,Hendersonville,TN,37075.0,5211,Bad PIN
7734027,2010-03-07 13:14:00,742,4751,25.05,Swipe Transaction,26909,Gainesville,VA,20155.0,5211,Bad PIN
7734036,2010-03-07 13:16:00,1837,259,48.83,Swipe Transaction,75781,Los Angeles,CA,90001.0,5411,Insufficient Balance
7734041,2010-03-07 13:17:00,373,4750,71.0,Swipe Transaction,43293,Hamilton,IN,46742.0,5499,Insufficient Balance
7734123,2010-03-07 13:32:00,128,5048,40.56,Online Transaction,47278,ONLINE,,,5977,Bad CVV
7734159,2010-03-07 13:41:00,383,3686,74.36,Swipe Transaction,92214,Oakdale,LA,71463.0,7230,Insufficient Balance
7734360,2010-03-07 14:30:00,419,3854,56.0,Swipe Transaction,22204,Murphys,CA,95247.0,5541,Insufficient Balance
7734639,2010-03-07 15:31:00,613,1191,2.75,Online Transaction,16798,ONLINE,,,4121,Bad Expiration
7734707,2010-03-07 15:46:00,511,1038,24.6,Online Transaction,16798,ONLINE,,,4121,Bad Card Number
7734709,2010-03-07 15:46:00,1490,5950,90.51,Online Transaction,38958,ONLINE,,,7801,Insufficient Balance
7734761,2010-03-07 15:58:00,511,4707,17.32,Online Transaction,16798,ONLINE,,,4121,Insufficient Balance
7734970,2010-03-07 16:46:00,362,5474,93.52,Swipe Transaction,22204,Las Vegas,NV,89118.0,5541,Insufficient Balance
7734978,2010-03-07 16:47:00,994,3734,20.63,Swipe Transaction,59935,Lakewood,NJ,8701.0,5499,Insufficient Balance
7735000,2010-03-07 16:52:00,994,3734,20.63,Swipe Transaction,59935,Lakewood,NJ,8701.0,5499,Insufficient Balance
7735031,2010-03-07 17:03:00,171,3704,-79.0,Swipe Transaction,22204,Spring Hill,FL,34608.0,5541,Insufficient Balance
7735090,2010-03-07 17:29:00,1240,3876,-66.0,Swipe Transaction,22204,Coshocton,OH,43812.0,5541,Bad PIN
7735134,2010-03-07 17:50:00,416,180,58.65,Swipe Transaction,74922,Nashville,TN,37211.0,5411,"Insufficient Balance,Technical Glitch"
7735180,2010-03-07 18:12:00,1034,2853,137.67,Swipe Transaction,47101,Matthews,NC,28105.0,5812,Insufficient Balance
7735369,2010-03-07 19:30:00,1888,1017,58.0,Swipe Transaction,26810,Farmington,MN,55024.0,5541,Insufficient Balance
7735554,2010-03-07 21:08:00,951,3330,14.02,Online Transaction,16798,ONLINE,,,4121,Bad CVV
7735589,2010-03-07 21:26:00,442,141,98.53,Online Transaction,80770,ONLINE,,,7922,Insufficient Balance
7735604,2010-03-07 21:32:00,1405,2578,49.35,Online Transaction,34256,ONLINE,,,7393,Technical Glitch
7735616,2010-03-07 21:39:00,1844,4114,145.51,Online Transaction,56276,ONLINE,,,4899,Bad Expiration
7735705,2010-03-07 22:24:00,754,2219,39.4,Swipe Transaction,56431,Myrtle Beach,SC,29579.0,5541,Technical Glitch
7735811,2010-03-07 23:49:00,1241,3724,199.02,Swipe Transaction,74840,New Bremen,OH,45869.0,4900,Bad PIN
7735840,2010-03-08 00:14:00,1144,5153,-83.0,Swipe Transaction,60600,Houston,TX,77086.0,5499,Bad PIN
7735916,2010-03-08 02:53:00,1675,4692,89.49,Swipe Transaction,32175,Spanaway,WA,98387.0,7538,Bad PIN
7735971,2010-03-08 04:22:00,752,2465,140.6,Swipe Transaction,54850,Ronkonkoma,NY,11779.0,4814,Insufficient Balance
7736075,2010-03-08 06:06:00,674,2405,48.66,Swipe Transaction,60569,San Diego,CA,92106.0,5300,Insufficient Balance
7736190,2010-03-08 06:35:00,1171,4213,433.93,Online Transaction,73186,ONLINE,,,4814,Bad CVV
7736401,2010-03-08 07:23:00,209,5575,1.21,Swipe Transaction,86438,El Paso,TX,79928.0,5499,Technical Glitch
7736430,2010-03-08 07:28:00,96,3695,66.79,Swipe Transaction,75423,Yorba Linda,CA,92886.0,7349,Bad PIN
7736634,2010-03-08 08:11:00,1752,3880,8.63,Swipe Transaction,2309,Abbeville,LA,70510.0,5812,Technical Glitch
7736739,2010-03-08 08:35:00,1176,5003,31.32,Online Transaction,39021,ONLINE,,,4784,Technical Glitch
7736795,2010-03-08 08:47:00,257,104,40.0,Swipe Transaction,27092,North Hollywood,CA,91605.0,4829,Insufficient Balance
7736807,2010-03-08 08:49:00,946,5403,14.74,Swipe Transaction,61195,Latrobe,PA,15650.0,5541,Insufficient Balance
7736982,2010-03-08 09:25:00,1432,4958,73.0,Swipe Transaction,93721,Lake Hopatcong,NJ,7849.0,7538,Insufficient Balance
7737083,2010-03-08 09:45:00,901,4152,3.48,Swipe Transaction,75936,Pensacola,FL,32507.0,5814,Bad PIN
7737130,2010-03-08 09:55:00,1052,3651,3.9,Swipe Transaction,90366,Pinole,CA,94564.0,5411,Insufficient Balance
7737135,2010-03-08 09:55:00,1923,2152,10.22,Swipe Transaction,75781,Crane,MO,65633.0,5411,Bad PIN
7737202,2010-03-08 10:10:00,628,2579,17.85,Swipe Transaction,78454,Narberth,PA,19072.0,5812,Insufficient Balance
7737267,2010-03-08 10:26:00,859,233,55.38,Online Transaction,39021,ONLINE,,,4784,Bad CVV
7737407,2010-03-08 10:54:00,3,2157,39.73,Online Transaction,51180,ONLINE,,,5193,Insufficient Balance
7737567,2010-03-08 11:31:00,837,160,91.95,Swipe Transaction,19363,High Point,NC,27260.0,4112,Insufficient Balance
7737742,2010-03-08 12:03:00,1877,2107,149.12,Swipe Transaction,20561,Rockwall,TX,75032.0,5912,Technical Glitch
7737821,2010-03-08 12:20:00,1054,3860,39.04,Swipe Transaction,79927,Gresham,OR,97080.0,5912,Insufficient Balance
7737828,2010-03-08 12:23:00,1744,1138,67.68,Swipe Transaction,58062,Wildersville,TN,38388.0,5300,Insufficient Balance
7737856,2010-03-08 12:30:00,762,1080,7.51,Swipe Transaction,20997,Caledonia,OH,43314.0,5411,Bad PIN
7737990,2010-03-08 12:55:00,1519,2476,72.41,Swipe Transaction,83743,Roundup,MT,59072.0,7538,Insufficient Balance
7737994,2010-03-08 12:56:00,1192,1211,80.0,Swipe Transaction,27092,Saint Paul,MN,55103.0,4829,Insufficient Balance
7738382,2010-03-08 14:21:00,1470,256,14.97,Swipe Transaction,49194,Southborough,MA,1772.0,5813,Insufficient Balance
7738631,2010-03-08 15:17:00,1314,2911,42.25,Online Transaction,41122,ONLINE,,,4784,Insufficient Balance
7738677,2010-03-08 15:29:00,1802,5836,23.63,Online Transaction,39021,ONLINE,,,4784,Bad Card Number
7738691,2010-03-08 15:33:00,1018,5970,58.71,Swipe Transaction,86616,Palm Coast,FL,32137.0,4814,Insufficient Balance
7738849,2010-03-08 16:03:00,1226,2231,97.34,Swipe Transaction,2177,Honolulu,HI,96815.0,5411,Bad PIN
7738966,2010-03-08 16:30:00,1452,3801,16.46,Swipe Transaction,59935,Houston,TX,77056.0,5499,Technical Glitch
7739087,2010-03-08 16:57:00,138,5422,908.57,Online Transaction,90999,ONLINE,,,4722,Technical Glitch
7739121,2010-03-08 17:06:00,474,3844,-60.0,Swipe Transaction,22204,Williston Park,NY,11596.0,5541,Insufficient Balance
7739124,2010-03-08 17:08:00,476,1070,97.02,Swipe Transaction,60569,Bangor,PA,18013.0,5300,Insufficient Balance
7739176,2010-03-08 17:30:00,1757,4719,39.46,Online Transaction,27310,ONLINE,,,7349,Bad Card Number
7739206,2010-03-08 17:46:00,68,4648,103.05,Swipe Transaction,60510,Davenport,IA,52803.0,5912,Insufficient Balance
7739451,2010-03-08 19:44:00,1811,3238,43.82,Online Transaction,18563,ONLINE,,,4121,Bad Expiration
7739469,2010-03-08 19:52:00,1885,3424,80.0,Swipe Transaction,27092,Longmont,CO,80503.0,4829,Insufficient Balance
7739570,2010-03-08 20:38:00,597,4540,44.88,Swipe Transaction,25887,Garner,NC,27529.0,5814,Bad PIN
7739730,2010-03-08 22:11:00,1078,225,44.75,Swipe Transaction,67390,Le Roy,IL,61752.0,5814,Insufficient Balance
7739796,2010-03-08 22:40:00,1156,3280,63.22,Online Transaction,39021,ONLINE,,,4784,Bad Card Number
7739879,2010-03-09 00:06:00,1129,102,80.0,Swipe Transaction,27092,Vista,CA,92084.0,4829,Insufficient Balance
7740063,2010-03-09 05:08:00,1957,5483,79.98,Swipe Transaction,79708,Woodland Hills,CA,91364.0,5912,Insufficient Balance
7740113,2010-03-09 06:02:00,1902,4286,68.47,Swipe Transaction,34490,East Liverpool,OH,43920.0,5719,Insufficient Balance
7740270,2010-03-09 06:47:00,1983,3399,68.0,Swipe Transaction,26810,Laguna Beach,CA,92651.0,5541,Insufficient Balance
7740305,2010-03-09 06:55:00,1258,5951,5.46,Swipe Transaction,61195,Mira Loma,CA,91752.0,5541,Insufficient Balance
7740433,2010-03-09 07:23:00,1020,1224,14.46,Swipe Transaction,99370,Schaumburg,IL,60194.0,5311,Bad PIN
7740437,2010-03-09 07:24:00,1224,5971,10.91,Swipe Transaction,86410,Upper Marlboro,MD,20772.0,5211,Technical Glitch
7740460,2010-03-09 07:29:00,1225,1163,64.91,Online Transaction,88459,ONLINE,,,5311,Bad Card Number
7740785,2010-03-09 08:43:00,1078,225,71.55,Swipe Transaction,28395,Normal,IL,61761.0,5541,Insufficient Balance
7740791,2010-03-09 08:44:00,1298,1226,1.9,Swipe Transaction,61195,Los Angeles,CA,90024.0,5541,Bad PIN
7740797,2010-03-09 08:45:00,1078,225,71.55,Swipe Transaction,28395,Normal,IL,61761.0,5541,Insufficient Balance
7740994,2010-03-09 09:21:00,1823,3244,199.81,Online Transaction,31893,ONLINE,,,5311,Bad CVV
7741056,2010-03-09 09:32:00,1755,4228,24.4,Online Transaction,39021,ONLINE,,,4784,Bad Card Number
7741100,2010-03-09 09:41:00,100,2571,93.93,Swipe Transaction,48919,High Point,NC,27265.0,5311,Insufficient Balance
7741132,2010-03-09 09:48:00,1755,4126,36.06,Online Transaction,39021,ONLINE,,,4784,Insufficient Balance
7741202,2010-03-09 10:03:00,511,1038,97.82,Swipe Transaction,99370,Tucson,AZ,85711.0,5311,Insufficient Balance
7741391,2010-03-09 10:39:00,408,2515,16.71,Swipe Transaction,24891,Barron,WI,54812.0,5411,Insufficient Balance
7741594,2010-03-09 11:20:00,488,5413,70.58,Swipe Transaction,796,Gregory,TX,78359.0,5411,Insufficient Balance
7741650,2010-03-09 11:34:00,460,3805,90.1,Swipe Transaction,36714,Hartsdale,NY,10530.0,4900,Bad PIN
7741664,2010-03-09 11:37:00,543,4708,-94.0,Swipe Transaction,43293,Sunnyvale,CA,94085.0,5499,Insufficient Balance
7741715,2010-03-09 11:46:00,1777,2267,2.73,Swipe Transaction,61195,Annandale,VA,22003.0,5541,Technical Glitch
7741734,2010-03-09 11:50:00,47,5080,52.76,Swipe Transaction,48919,Bronx,NY,10459.0,5311,Insufficient Balance
7741765,2010-03-09 11:57:00,876,5773,8.55,Swipe Transaction,14864,Wichita,KS,67212.0,5812,Bad PIN
7741804,2010-03-09 12:06:00,1403,5976,51.79,Swipe Transaction,43293,Bumpass,VA,23024.0,5499,Insufficient Balance
7741807,2010-03-09 12:07:00,1403,5976,51.79,Swipe Transaction,43293,Bumpass,VA,23024.0,5499,Insufficient Balance
7741879,2010-03-09 12:19:00,1823,3244,106.98,Online Transaction,60569,ONLINE,,,5300,Insufficient Balance
7742007,2010-03-09 12:47:00,1076,1021,134.23,Online Transaction,73186,ONLINE,,,4814,Bad Card Number
7742164,2010-03-09 13:18:00,980,2454,-57.0,Swipe Transaction,59935,Gwynn Oak,MD,21207.0,5499,Insufficient Balance
7742208,2010-03-09 13:27:00,52,4976,146.55,Swipe Transaction,45030,Pawling,NY,12564.0,5651,Insufficient Balance
7742216,2010-03-09 13:28:00,1534,4250,68.41,Swipe Transaction,35366,Cherry Hill,NJ,8003.0,5912,Bad PIN
7742330,2010-03-09 13:53:00,212,2209,31.33,Swipe Transaction,86410,Dallas,TX,75234.0,5211,Technical Glitch
7742360,2010-03-09 14:00:00,1596,21,53.06,Swipe Transaction,93172,San Fernando,CA,91340.0,5300,Insufficient Balance
7742375,2010-03-09 14:03:00,561,3764,45.35,Swipe Transaction,32175,Wayland,IA,52654.0,7538,Insufficient Balance
7742443,2010-03-09 14:20:00,879,4500,33.0,Online Transaction,41122,ONLINE,,,4784,Insufficient Balance
7742707,2010-03-09 15:17:00,865,3832,28.72,Online Transaction,73186,ONLINE,,,4814,Bad Card Number
7742721,2010-03-09 15:20:00,154,159,67.67,Swipe Transaction,54850,Hamlet,NC,28345.0,4814,Insufficient Balance
7742741,2010-03-09 15:24:00,33,2404,112.77,Swipe Transaction,60569,Los Angeles,CA,90002.0,5300,Insufficient Balance
7742815,2010-03-09 15:40:00,994,3243,86.0,Swipe Transaction,22204,Lakewood,NJ,8701.0,5541,Insufficient Balance
7742901,2010-03-09 16:02:00,1284,172,85.36,Swipe Transaction,60569,Osterville,MA,2655.0,5300,Insufficient Balance
7742955,2010-03-09 16:14:00,1749,229,56.0,Swipe Transaction,59935,Hamtramck,MI,48212.0,5499,Insufficient Balance
7742960,2010-03-09 16:16:00,73,4713,140.3,Swipe Transaction,48013,Highland,NY,12528.0,4900,Insufficient Balance
7743060,2010-03-09 16:40:00,1963,3364,17.47,Online Transaction,18563,ONLINE,,,4121,Technical Glitch
7743134,2010-03-09 16:55:00,852,90,-78.0,Swipe Transaction,26810,Chiefland,FL,32644.0,5541,Insufficient Balance
7743147,2010-03-09 16:57:00,1195,3219,1.32,Swipe Transaction,60569,Caledonia,MN,55921.0,5300,Insufficient Balance
7743406,2010-03-09 18:48:00,1258,206,31.26,Swipe Transaction,32606,Monterey Park,CA,91754.0,7832,Insufficient Balance
7743481,2010-03-09 19:18:00,1428,5116,1.84,Swipe Transaction,14528,Lebanon,MO,65536.0,5499,Bad PIN
7743687,2010-03-09 20:57:00,1313,4183,59.04,Swipe Transaction,17493,Wexford,PA,15090.0,5812,Bad PIN
7743849,2010-03-09 22:25:00,714,2958,38.0,Swipe Transaction,41260,West Linn,OR,97068.0,5541,Bad PIN
7743942,2010-03-09 23:27:00,460,3805,191.86,Swipe Transaction,30286,Hawthorne,NY,10532.0,4814,Insufficient Balance
